CNPJ_Fundo,Data_Referencia,Versao,Endereco,Outras_Caracteristicas_Relevantes,Area,Percentual_Terreno_Total_Investido,Percentual_Terreno_PL
32.000.013/0001-57,2020-12-31,2,"Avenida Wilson Tavares Ribeiro, nº 1.651, Contagem - MG",IMÓVEL: MT 136.701,46809.0669,1.0,0.0
32.274.197/0001-43,2020-03-31,1,"Rua Leonardo Nunes x Rua Borges Lagoa, 229 VilaClementino - São Paulo  SP",O terreno está na esquina das duas ruas. O contrato de construção não foi assinado e não há andamento físico de obra. No momento está sendo executada a demolição.,9644.64,1.0,0.0
32.274.197/0001-43,2020-03-31,1,"Rua Angélica, 634  Higienópolis",O contrato de construção não foi assinado e não há andamento físico de obra. No momento está sendo executada a demolição.,11688.64,1.0,0.0
32.274.197/0001-43,2020-06-30,1,"Rua Leonardo Nunes x Rua Borges Lagoa, 229 VilaClementino - São Paulo  SP",O terreno está na esquina das duas ruas. O contrato de construção não foi assinado e não há andamento físico de obra. No momento está sendo executada a demolição.,9644.64,1.0,0.0
32.274.197/0001-43,2020-06-30,1,"Rua Angélica, 634  Higienópolis",O contrato de construção não foi assinado e não há andamento físico de obra. No momento está sendo executada a demolição.,11688.64,1.0,0.0
32.274.197/0001-43,2020-09-30,1,"Rua Leonardo Nunes x Rua Borges Lagoa, 229 VilaClementino - São Paulo  SP",O terreno está na esquina das duas ruas. O contrato de construção não foi assinado e não há andamento físico de obra. No momento está sendo executada a demolição.,9644.64,1.0,0.0
32.274.197/0001-43,2020-09-30,1,"Rua Angélica, 634  Higienópolis",O contrato de construção não foi assinado e não há andamento físico de obra. No momento está sendo executada a demolição.,11688.64,1.0,0.0
32.274.197/0001-43,2020-09-30,1,"Rua Henrique Schaumann, 449, 451, 461, 473, 491 e Rua Francisco Çeitao, 416",O contrato de construção não foi assinado e não há andamento físico de obra. No momento está sendo executada a demolição.,3337.2,1.0,0.0
32.274.197/0001-43,2020-12-31,1,"Rua Leonardo Nunes x Rua Borges Lagoa, 229 VilaClementino - São Paulo  SP",O terreno está na esquina das duas ruas. O contrato de construção não foi assinado e não há andamento físico de obra. No momento está sendo executada a demolição.,9644.64,1.0,0.0
32.274.197/0001-43,2020-12-31,1,"Rua Angélica, 634  Higienópolis",O contrato de construção não foi assinado e não há andamento físico de obra. No momento está sendo executada a demolição.,11688.64,1.0,0.0
32.274.197/0001-43,2020-12-31,1,"Rua Henrique Schaumann, 449, 451, 461, 473, 491 e Rua Francisco Çeitao, 416",O contrato de construção não foi assinado e não há andamento físico de obra. No momento está sendo executada a demolição.,3337.2,1.0,0.0
32.274.553/0001-29,2020-03-31,1,"Av.Rebouças, 2222 - Pinheiros São Paulo",EDIFICAÇÃO DE EMPREENDIMENTO IMOBILIÁRIO,2635.0,1.0,1.0
32.274.553/0001-29,2020-06-30,1,"Av.Rebouças, 2222 - Pinheiros São Paulo",EDIFICAÇÃO DE EMPREENDIMENTO IMOBILIÁRIO,2635.0,1.0,1.0
32.274.553/0001-29,2020-09-30,1,"Av.Rebouças, 2222 - Pinheiros São Paulo",EDIFICAÇÃO DE EMPREENDIMENTO IMOBILIÁRIO,2635.0,1.0,1.0
32.274.553/0001-29,2020-12-31,1,"Av.Rebouças, 2222 - Pinheiros São Paulo",EDIFICAÇÃO DE EMPREENDIMENTO IMOBILIÁRIO,2552.39,1.0,1.0
32.275.252/0001-10,2020-12-31,1,"Avenida Universitária, bairro Altos do Paraíso, Botucatu, SP",Matrícula 21.210,201700.0,1.0,0.0
33.842.871/0001-01,2020-03-31,1,"Av. Lomanto Junior, BR-116 - Cidade Nova - BA",Serrinha mat. 17.357,29982.79,0.20202,0.0
33.842.871/0001-01,2020-03-31,1,"Travessa Cidade de Araci, esquina com a rua projetada - Cidade Nova BA",Serrinha mat. 17.358,2967.52,0.20202,0.0
33.842.871/0001-01,2020-03-31,1,"Rua Jose Otavio de Carvalho, 650 - Umburana- BA",Baixa da Areia - Zona Rural Sr. Do Bonfim-BA  - Mat.2450,207555.0,0.397559409407549,0.0
33.842.871/0001-01,2020-03-31,1,"Av. Lomanto Junior, 1575 - Cidade Nova - BA",Jequié mat. 37.922,10000.0,0.170881739478504,0.0
33.842.871/0001-01,2020-03-31,1,"Rua 1, nº 46, Sítio Recanto dos Boiadeiros, Recanto da Colina, Itapetinga/Ba",Residencial Itapetinga - Mat 6979,36036.2,0.0275183683133212,0.0
33.884.197/0001-28,2020-03-31,1,Al 101 ( Sitio Marceneiro),matricula nº 897 do serviço notarial e registral da comarca de Passo de Camaragibe / AL.,22445.0,1.0,0.97774
33.884.197/0001-28,2020-06-30,1,Al 101 ( Sitio Marceneiro),matricula nº 897 do serviço notarial e registral da comarca de Passo de Camaragibe / AL.,22445.0,1.0,0.97774
33.884.197/0001-28,2020-09-30,1,Al 101 ( Sitio Marceneiro),matricula nº 897 do serviço notarial e registral da comarca de Passo de Camaragibe / AL.,22445.0,1.0,0.97774
33.884.197/0001-28,2020-12-31,1,Al 101 ( Sitio Marceneiro),matricula nº 897 do serviço notarial e registral da comarca de Passo de Camaragibe / AL.,22445.0,1.0,0.97774
34.895.752/0001-80,2020-12-31,1,R. Alves Guimarães - Pinheiros São Paulo - SP,Direito de propriedade,1220.2,0.163826,0.0
34.895.752/0001-80,2020-12-31,1,Rua Martins - São Paulo - SP,Direito de propriedade,418.5,0.195697,0.0
34.895.752/0001-80,2020-12-31,1,Rua Ministro Ferreira Alves - Pompéia São Paulo - SP,Direito de propriedade,1294.0,0.243127,0.0
34.895.752/0001-80,2020-12-31,1,"Av. Santo Amaro, 3576 / 3586 / 3600 / 3608 Av. Padre Antônio José dos Santos, 42 e Rua acucaim, 31 / 43",Direito de propriedade,1725.48,0.39735,0.0
35.360.651/0001-77,2020-06-30,1,Terreno Presidente Carlos,"Rua Presidente Carlos, nº 332 - Rio de Janerio/RJ",448.0,1.0,0.2997
35.360.651/0001-77,2020-09-30,1,Terreno Presidente Carlos,"Rua Presidente Carlos, nº 332 - Rio de Janerio/RJ",448.0,1.0,0.0
35.360.651/0001-77,2020-09-30,1,Terreno Paulo Barreto 50,Rua Paulo Barreto 50,180.0,1.0,0.0
35.360.651/0001-77,2020-09-30,1,Terreno Paulo Barreto 52,Rua Paulo Barreto 52,198.0,1.0,0.0
35.360.651/0001-77,2020-12-31,1,Terreno Presidente Carlos,"Rua Presidente Carlos, nº 332 - Rio de Janerio/RJ",448.0,1.0,0.0
35.360.651/0001-77,2020-12-31,1,Terreno Paulo Barreto 50,Rua Paulo Barreto 50,180.0,1.0,0.0
35.360.651/0001-77,2020-12-31,1,Terreno Paulo Barreto 52,Rua Paulo Barreto 52,198.0,1.0,0.0
35.725.666/0001-91,2020-09-30,1,"lote n.º 3 da quadra Y do loteamento denominado ""LOTEAMENTO CANÁRIAS"", no Bairro São Sebastião, também conhecido como Indaiatuba e Caguassu",Lote,3343.0,1.0,0.0
35.725.666/0001-91,2020-12-31,1,São Sebastião,Loteamento Canárias,3343.0,0.95,0.0
35.765.907/0001-26,2020-06-30,1,ESTRADA DE MIGUEL PEREIRA (RJ-125) - SÃO MIGUEL - SEROPÉDICA - RJ - CEP 23.893-890,"LANDBANK DO ATIVO ""GOLGI SEROPÉDICA""",552087.0,0.0380557179569367,0.0
35.765.907/0001-26,2020-06-30,1,"AV. ODILA CHAVES RODRIGUES, S/N, LOTE GLA1D - PQ INDL RM - JUNDIAÍ - SP - CEP 13.213-087","LANDBANK DO ATIVO ""GOLGI JUNDIAÍ""",289006.0,0.0979508689312232,0.0
35.765.907/0001-26,2020-06-30,1,"ESTRADA RIO DOURO, S/N - FAZENDA PENHA CAIXÃO - XEREM - DUQUE DE CAXIAS - CEP 25245-810","LANDBANK DO ATIVO ""GOLGI DUQUE DE CAXIAS""",630000.0,0.135210117294007,0.0
35.765.907/0001-26,2020-06-30,1,"ROD. DOS BANDEIRANTES, KM 38 - SÍTIO DOS CRISTAIS - FRANCO DA ROCHA - SP CEP 07721-000","LANDBANK DO ATIVO ""GOLGI CAJAMAR""",1182067.0,0.0605266226765268,0.0
35.765.907/0001-26,2020-09-30,1,ESTRADA DE MIGUEL PEREIRA (RJ-125) - SÃO MIGUEL - SEROPÉDICA - RJ - CEP 23.893-890,"LANDBANK DO ATIVO ""GOLGI SEROPÉDICA""",552087.0,0.0380557179569367,0.0
35.765.907/0001-26,2020-09-30,1,"AV. ODILA CHAVES RODRIGUES, S/N, LOTE GLA1D - PQ INDL RM - JUNDIAÍ - SP - CEP 13.213-087","LANDBANK DO ATIVO ""GOLGI JUNDIAÍ""",289006.0,0.0979508689312232,0.0
35.765.907/0001-26,2020-09-30,1,"ESTRADA RIO DOURO, S/N - FAZENDA PENHA CAIXÃO - XEREM - DUQUE DE CAXIAS - CEP 25245-810","LANDBANK DO ATIVO ""GOLGI DUQUE DE CAXIAS""",630000.0,0.135210117294007,0.0
35.765.907/0001-26,2020-09-30,1,"ROD. DOS BANDEIRANTES, KM 38 - SÍTIO DOS CRISTAIS - FRANCO DA ROCHA - SP CEP 07721-000","LANDBANK DO ATIVO ""GOLGI CAJAMAR""",1182067.0,0.0605266226765268,0.0
35.765.907/0001-26,2020-12-31,1,ESTRADA DE MIGUEL PEREIRA (RJ-125) - SÃO MIGUEL - SEROPÉDICA - RJ - CEP 23.893-890,"LANDBANK DO ATIVO ""GOLGI SEROPÉDICA""",552087.0,0.0380557179569367,0.0
35.765.907/0001-26,2020-12-31,1,"AV. ODILA CHAVES RODRIGUES, S/N, LOTE GLA1D - PQ INDL RM - JUNDIAÍ - SP - CEP 13.213-087","LANDBANK DO ATIVO ""GOLGI JUNDIAÍ""",289006.0,0.0979508689312232,0.0
35.765.907/0001-26,2020-12-31,1,"ESTRADA RIO DOURO, S/N - FAZENDA PENHA CAIXÃO - XEREM - DUQUE DE CAXIAS - CEP 25245-810","LANDBANK DO ATIVO ""GOLGI DUQUE DE CAXIAS""",630000.0,0.135210117294007,0.0
35.765.907/0001-26,2020-12-31,1,"ROD. DOS BANDEIRANTES, KM 38 - SÍTIO DOS CRISTAIS - FRANCO DA ROCHA - SP CEP 07721-000","LANDBANK DO ATIVO ""GOLGI CAJAMAR""",1182067.0,0.0605266226765268,0.0
38.456.598/0001-09,2020-12-31,1,CASA HIGIENO,"Rua Filomeno Antônio Cândido, nº s/n, 19053-605, Presidente Prudente, SP",1.0,0.0,0.0
38.456.598/0001-09,2020-12-31,1,CASA ITATIAI,"Rua Antonio Mungo, s/n, 19041-120, Presidente Prudente, SP",1.0,0.0,0.0
38.456.598/0001-09,2020-12-31,1,FURQIM,"Av Ibrahim Nobre, nº720, 19030-260, Presidente Prudente, SP",1.0,0.0,0.0
38.456.598/0001-09,2020-12-31,1,IMOPLAN LT 1,"Rua Augusto Gonçalves, s/n, 14305-144, Presidente Prudente, SP",1.0,0.0,0.0
38.456.598/0001-09,2020-12-31,1,IMOPLAN LT 2,"Rua Augusto Gonçalves, s/n, 14305-144, Presidente Prudente, SP",1.0,0.0,0.0
38.456.598/0001-09,2020-12-31,1,JD. ITAPURA,"Rua Thomaz Matheus, s/n, 19035-120, Presidente Prudente, SP",1.0,0.0,0.0
38.456.598/0001-09,2020-12-31,1,SANTA FE 1,"Rua Santo Casarotti, s/n, 19060-360, Presidente Prudente, SP",1.0,0.0,0.0
38.456.598/0001-09,2020-12-31,1,SANTA FE 2,"Rua Santo Casarotti, s/n, 19060-360, Presidente Prudente, SP",1.0,0.0,0.0
38.456.598/0001-09,2020-12-31,1,SANTA FE 3,"Rua Santo Casarotti, s/n, 19060-360, Presidente Prudente, SP",1.0,0.0,0.0
38.456.598/0001-09,2020-12-31,1,SANTA FE 4,"Rua Santo Casarotti, s/n, 19060-360, Presidente Prudente, SP",1.0,0.0,0.0
38.456.598/0001-09,2020-12-31,1,TERRENO GUAD,"Rua Guadalajara, s/n, 19020-740, Presidente Prudente, SP",1.0,0.0,0.0
97.521.194/0001-02,2020-03-31,1,"Terreno 1 - Rod. Anhanguera, km 307, 950 mt",Não há,144239.0,1.0,1.0
97.521.194/0001-02,2020-06-30,1,"Terreno 1 - Rod. Anhanguera, km 307, 950 mt",Não há,144239.0,1.0,1.0
97.521.194/0001-02,2020-09-30,1,"Terreno 1 - Rod. Anhanguera, km 307, 950 mt",Não há,144239.0,1.0,1.0
97.521.194/0001-02,2020-12-31,1,"Terreno 1 - Rod. Anhanguera, km 307, 950 mt",Não há,144239.0,1.0,1.0
00.613.094/0001-74,2021-03-31,1,"Rua Itapaiuna, s/n Lote 11 Gleba A (Setor 8)","(i) o Fundo possui 100% do imóvel conforme Escritura de Compra e Venda firmada em 14/03/1995. Até 31/12/2016, o terreno encontrava-se no estoque do Fundo (ii) não há ônus ou garantias que recaiam sobre os terrenos (iii) o terreno foi adquirido em sua totalidade pelo Fundo e não há nenhum acordo dispondo sobre a constituição da propriedade em comum e repartição dos futuros rendimentos por ela gerados (iv) não há prazo acordado para conclusão de um empreendimento.",2250.0,0.0083269397856038,0.0
00.613.094/0001-74,2021-03-31,1,"Rua Itapaiuna, s/n Lote 1 Gleba A (Setor 8)","(i) o Fundo possui 100% do imóvel conforme Escritura de Compra e Venda firmada em 14/03/1995. Até 31/12/2016, o terreno encontrava-se no estoque do Fundo (ii) não há ônus ou garantias que recaiam sobre os terrenos (iii) o terreno foi adquirido em sua totalidade pelo Fundo e não há nenhum acordo dispondo sobre a constituição da propriedade em comum e repartição dos futuros rendimentos por ela gerados (iv) não há prazo acordado para conclusão de um empreendimento.",17800.0,0.065875345859444,0.0
00.613.094/0001-74,2021-03-31,1,"Av. Maj Sylvio de Magalhães Padilha, s/n Lote A6 Gleba A (Setor 6A)","(i) o Fundo possui 100% do imóvel conforme Escritura de Compra e Venda firmada em 14/03/1995. Até 31/12/2016, o terreno encontrava-se no estoque do Fundo (ii) não há ônus ou garantias que recaiam sobre os terrenos (iii) o terreno foi adquirido em sua totalidade pelo Fundo e não há nenhum acordo dispondo sobre a constituição da propriedade em comum e repartição dos futuros rendimentos por ela gerados (iv) não há prazo acordado para conclusão de um empreendimento.",11401.42,0.0421950834712799,0.0
00.613.094/0001-74,2021-03-31,1,"Av. Maj Sylvio de Magalhães Padilha, s/n Lote 10 Gleba A (Setor 6A)","(i) o Fundo possui 100% do imóvel conforme Escritura de Compra e Venda firmada em 14/03/1995. Até 31/12/2016, o terreno encontrava-se no estoque do Fundo (ii) não há ônus ou garantias que recaiam sobre os terrenos (iii) o terreno foi adquirido em sua totalidade pelo Fundo e não há nenhum acordo dispondo sobre a constituição da propriedade em comum e repartição dos futuros rendimentos por ela gerados (iv) não há prazo acordado para conclusão de um empreendimento.",15000.0,0.0555129319040258,0.0
00.613.094/0001-74,2021-03-31,1,"Av. Maj Sylvio de Magalhães Padilha, s/n Lote A2 Gleba A (Setores 1 e 6B)","(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 14/06/2006, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Camargo Correa Desenvolvimento Imobiliário ""CCDI"" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do ""habite-se"" do empreendimento a ser desenvolvido pela CCDI, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.",19989.82,0.0739795677622489,0.0
00.613.094/0001-74,2021-03-31,1,"Av. D. Helena P. de Moraes, s/n Lote A3 Gleba A (Setores 1 e 6B)","(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 14/06/2006, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Camargo Correa Desenvolvimento Imobiliário ""CCDI"" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do ""habite-se"" do empreendimento a ser desenvolvido pela CCDI, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.",18104.64,0.0670027764977935,0.0
00.613.094/0001-74,2021-03-31,1,"Av. D. Helena P. de Moraes, s/n Lote A4 Gleba A (Setores 1 e 6B)","(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 14/06/2006, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Camargo Correa Desenvolvimento Imobiliário ""CCDI"" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do ""habite-se"" do empreendimento a ser desenvolvido pela CCDI, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.",15747.13,0.0582779570249228,0.0
00.613.094/0001-74,2021-03-31,1,"Rua Itapaiuna, s/n Lote A5 Gleba A (Setores 1 e 6B)","(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 14/06/2006, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Camargo Correa Desenvolvimento Imobiliário ""CCDI"" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do ""habite-se"" do empreendimento a ser desenvolvido pela CCDI, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.",19962.81,0.0738796074762004,0.0
00.613.094/0001-74,2021-03-31,1,"Av. Maj Sylvio de Magalhães Padilha, s/n Lote 6 (Setor 7)","(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 17/08/2004, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Cyrela Vermont de Investimentos Imobiliários ""Cyrela"" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do ""habite-se"" do empreendimento a ser desenvolvido pela Cyrela, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.",9999.95,0.0370084362262442,0.0
00.613.094/0001-74,2021-03-31,1,"Av. Maj Sylvio de Magalhães Padilha, s/n Lote 7 (Setor 7)","(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 17/08/2004, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Cyrela Vermont de Investimentos Imobiliários ""Cyrela"" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do ""habite-se"" do empreendimento a ser desenvolvido pela Cyrela, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.",7480.22,0.0276832628991421,0.0
